CODIGO;NOME;NOME_LOJA;CUSTOLIQUIDO
84656;PANETTONE NESTLE TALENTO AVELA 18X500GR;TRESMANN - STT;29.89
84656;PANETTONE NESTLE TALENTO AVELA 18X500GR;TRESMANN - SMJ;29.89
84657;PANETTONE NESTLE TRUFADO 18X500GR;TRESMANN - VIX;29.89
84657;PANETTONE NESTLE TRUFADO 18X500GR;TRESMANN - SMJ;29.89
84657;PANETTONE NESTLE TRUFADO 18X500GR;TRESMANN - STT;29.89
84658;INSETICIDA MORTEIN PRO 12X289ML;TRESMANN - SMJ;7.9808
84658;INSETICIDA MORTEIN PRO 12X289ML;TRESMANN - STT;7.98
84660;CONSUMO VEICULOS - TECNO 15W40 LITRO;TRESMANN - SMJ;0.0
84660;CONSUMO VEICULOS - TECNO 15W40 LITRO;TRESMANN - STT;44.0
84660;CONSUMO VEICULOS - TECNO 15W40 LITRO;TRESMANN - VIX;0.0
84661;CONSUMO  VEICULOS - RELE DNI0102;TRESMANN - SMJ;50.0
84661;CONSUMO  VEICULOS - RELE DNI0102;TRESMANN - STT;0.0
84661;CONSUMO  VEICULOS - RELE DNI0102;TRESMANN - VIX;0.0
84662;DOCE HARIBO DENTINHOS 12X80GR;TRESMANN - STT;3.9358
84662;DOCE HARIBO DENTINHOS 12X80GR;TRESMANN - SMJ;3.9358
84663;DOCE HARIBO WUMMIS 12X80GR;TRESMANN - SMJ;3.9358
84663;DOCE HARIBO WUMMIS 12X80GR;TRESMANN - STT;3.9358
84664;POTE CRIPPA HERMETICO S/TRAVA 6X2,3L;TRESMANN - STT;18.05
84664;POTE CRIPPA HERMETICO S/TRAVA 6X2,3L;TRESMANN - SMJ;18.0517
84665;OREGANO EM FLOCOS 500GR - CONSUMO;TRESMANN - VIX;0.0
84666;GERGELIM DESCASCADO BRANCO 1KG - CONSUMO;TRESMANN - VIX;0.0
84666;GERGELIM DESCASCADO BRANCO 1KG - CONSUMO;TRESMANN - STT;0.0
84666;GERGELIM DESCASCADO BRANCO 1KG - CONSUMO;TRESMANN - SMJ;24.53
84668;GELATINA GRAN FINALE SEM SABOR 2 PCT 30X12GR;TRESMANN - SMJ;5.85
84668;GELATINA GRAN FINALE SEM SABOR 2 PCT 30X12GR;TRESMANN - STT;5.85
84668;GELATINA GRAN FINALE SEM SABOR 2 PCT 30X12GR;TRESMANN - VIX;5.93
84669;BRINQ CAMINHAO 33CM CEGONHA C/2CAR;TRESMANN - SMJ;11.3115
84669;BRINQ CAMINHAO 33CM CEGONHA C/2CAR;TRESMANN - STT;11.3112
84670;BRINQ CARRINHO INF RACE VERMELHO 164PC;TRESMANN - SMJ;37.38
84670;BRINQ CARRINHO INF RACE VERMELHO 164PC;TRESMANN - STT;37.38
84671;BRINQ CARRINHO INF RALLY AZ/BC 200PC ZIP;TRESMANN - SMJ;37.38
84671;BRINQ CARRINHO INF RALLY AZ/BC 200PC ZIP;TRESMANN - STT;37.38
84672;BRINQ JOGO DE DARDOS 29CM WESTERN;TRESMANN - STT;23.76
84672;BRINQ JOGO DE DARDOS 29CM WESTERN;TRESMANN - SMJ;23.7612
84673;CARNE BOV MOIDA ACEM (D) KG;TRESMANN - STT;14.147
84673;CARNE BOV MOIDA ACEM (D) KG;TRESMANN - SMJ;14.147
84674;BRINQ BONECO HEROI ARANHA BABY MERCOTOYS;TRESMANN - SMJ;15.7519
84674;BRINQ BONECO HEROI ARANHA BABY MERCOTOYS;TRESMANN - STT;15.7525
84675;BRINQ FERRAMENTAS BRINCANDOS 9 PECAS MERCOTOYS;TRESMANN - STT;16.265
84675;BRINQ FERRAMENTAS BRINCANDOS 9 PECAS MERCOTOYS;TRESMANN - SMJ;16.2642
84676;CONSUMO VEICULOS - TERMINAL BATERIA;TRESMANN - VIX;0.0
84676;CONSUMO VEICULOS - TERMINAL BATERIA;TRESMANN - STT;0.0
84676;CONSUMO VEICULOS - TERMINAL BATERIA;TRESMANN - SMJ;110.0
84677;CONSUMO VEICULOS - NOTA FISCAL COMPLEMENTAR;TRESMANN - VIX;0.0
84677;CONSUMO VEICULOS - NOTA FISCAL COMPLEMENTAR;TRESMANN - STT;0.0
84677;CONSUMO VEICULOS - NOTA FISCAL COMPLEMENTAR;TRESMANN - SMJ;0.0
84678;HD WD PURPLE DVR 4TB - CONSUMO;TRESMANN - STT;0.0
84678;HD WD PURPLE DVR 4TB - CONSUMO;TRESMANN - SMJ;660.99
84678;HD WD PURPLE DVR 4TB - CONSUMO;TRESMANN - VIX;0.0
84679;CONSUMO VEICULOS - PNEU 215.75.17.5 CONTINELTAL ;TRESMANN - SMJ;1290.0
84679;CONSUMO VEICULOS - PNEU 215.75.17.5 CONTINELTAL ;TRESMANN - VIX;0.0
84679;CONSUMO VEICULOS - PNEU 215.75.17.5 CONTINELTAL ;TRESMANN - STT;0.0
84680;CARNE BOV MOIDA PATINHO (T) KG;TRESMANN - STT;0.0
84680;CARNE BOV MOIDA PATINHO (T) KG;TRESMANN - SMJ;0.0
84681;CHA LEAO ICE TEA PESSEGO ZERO 12X300ML;TRESMANN - STT;1.23
84681;CHA LEAO ICE TEA PESSEGO ZERO 12X300ML;TRESMANN - SMJ;1.01
84682;SARDINHA 88 MOLHO LAJE TOMATE 48X250GR;TRESMANN - STT;0.0
84682;SARDINHA 88 MOLHO LAJE TOMATE 48X250GR;TRESMANN - SMJ;6.11
84683;TORRADA MARILAN MAGIC TOAST LIGHT 24X110G;TRESMANN - SMJ;4.7571
84683;TORRADA MARILAN MAGIC TOAST LIGHT 24X110G;TRESMANN - STT;0.0
84684;PRESUNTO AURORA FATIADO 14X180GR;TRESMANN - VIX;5.63
84684;PRESUNTO AURORA FATIADO 14X180GR;TRESMANN - STT;6.0121
84684;PRESUNTO AURORA FATIADO 14X180GR;TRESMANN - SMJ;5.4676
84685;FILE DE TILAPIA SABOREAR 30X400G;TRESMANN - STT;16.576
84685;FILE DE TILAPIA SABOREAR 30X400G;TRESMANN - SMJ;15.996
84686;IOGURTE SELITA LIGHT MORANGO 6X850G;TRESMANN - SMJ;5.2
84686;IOGURTE SELITA LIGHT MORANGO 6X850G;TRESMANN - STT;5.2
84687;IOGURTE SELITA LIGHT GRAVIOLA 6X850G;TRESMANN - SMJ;4.9
84687;IOGURTE SELITA LIGHT GRAVIOLA 6X850G;TRESMANN - STT;4.9
84688;IOGURTE SELITA LIGHT AMEIXA 6X850G;TRESMANN - STT;4.9
84688;IOGURTE SELITA LIGHT AMEIXA 6X850G;TRESMANN - SMJ;4.9
84689;IOGURTE SELITA INTEGRAL GRAVIOLA 6X850G;TRESMANN - SMJ;4.9
84689;IOGURTE SELITA INTEGRAL GRAVIOLA 6X850G;TRESMANN - STT;4.9
84690;IOGURTE SELITA INTEGRAL AMEIXA 6X850G;TRESMANN - SMJ;4.9
84690;IOGURTE SELITA INTEGRAL AMEIXA 6X850G;TRESMANN - STT;4.9
84691;IOGURTE SELITA INTEGRAL MORANGO 6X850G;TRESMANN - STT;4.9
84691;IOGURTE SELITA INTEGRAL MORANGO 6X850G;TRESMANN - SMJ;4.9
84692;FITA STARRET SERRA FITA 1,80M - CONSUMO;TRESMANN - VIX;0.0
84692;FITA STARRET SERRA FITA 1,80M - CONSUMO;TRESMANN - SMJ;0.0
84692;FITA STARRET SERRA FITA 1,80M - CONSUMO;TRESMANN - STT;0.0
84693;PIPOCA PRONTA JOHNNY CARAMELO E FLOR DE SAL 15X75G;TRESMANN - VIX;5.24
84694;PIPOCA PRONTA JOHNNY PARMESAO E TOQUE AZ.TR 15X75G;TRESMANN - VIX;5.24
84695;PIPOCA PRONTA JOHNNY BROWNIE 15X75G;TRESMANN - VIX;5.74
84696;PIPOCA PRONTA JOHNNY CREME DE CEBOLA 15X75G;TRESMANN - VIX;5.24
84697;PAO FLOR KG;TRESMANN - SMJ;0.0
84697;PAO FLOR KG;TRESMANN - STT;0.0
84697;PAO FLOR KG;TRESMANN - VIX;0.0
84698;CERVEJA HEINEKEN LATA 12X350ML;TRESMANN - SMJ;4.33
84698;CERVEJA HEINEKEN LATA 12X350ML;TRESMANN - STT;4.4933
84698;CERVEJA HEINEKEN LATA 12X350ML;TRESMANN - VIX;4.2667
84699;CHOCOTTONE BAUDUCCO MAXI TRUFA 18X450GR;TRESMANN - VIX;24.35
84699;CHOCOTTONE BAUDUCCO MAXI TRUFA 18X450GR;TRESMANN - STT;24.35
84699;CHOCOTTONE BAUDUCCO MAXI TRUFA 18X450GR;TRESMANN - SMJ;24.35
84700;CHOCOTTONE BAUDUCCO MAX 18X400G;TRESMANN - VIX;16.57
84700;CHOCOTTONE BAUDUCCO MAX 18X400G;TRESMANN - STT;16.57
84700;CHOCOTTONE BAUDUCCO MAX 18X400G;TRESMANN - SMJ;16.57
84701;CHOCOTTONE BAUDUCCO CHOC MOUSSE 18X450G;TRESMANN - SMJ;24.35
84701;CHOCOTTONE BAUDUCCO CHOC MOUSSE 18X450G;TRESMANN - STT;24.35
84701;CHOCOTTONE BAUDUCCO CHOC MOUSSE 18X450G;TRESMANN - VIX;24.35
84703;MINI PIZZA CALABRESA KG;TRESMANN - STT;16.0
84703;MINI PIZZA CALABRESA KG;TRESMANN - SMJ;16.0
84705;F.LIDER PEGA BALAO BRANCO 12X10UN;TRESMANN - STT;2.97
84705;F.LIDER PEGA BALAO BRANCO 12X10UN;TRESMANN - SMJ;2.97
84706;F.LIDER PEGA BALAO ROSA 12X10UN;TRESMANN - SMJ;2.97
84706;F.LIDER PEGA BALAO ROSA 12X10UN;TRESMANN - STT;2.97
84707;EXTRATO TOM ELEFANTE PT 24X300G;TRESMANN - VIX;4.55
84707;EXTRATO TOM ELEFANTE PT 24X300G;TRESMANN - STT;4.55
84707;EXTRATO TOM ELEFANTE PT 24X300G;TRESMANN - SMJ;4.5533
84708;CHOCOTTONE BAUDUCCO CHOCOLATE COM AVELA 18X450G;TRESMANN - STT;24.35
84708;CHOCOTTONE BAUDUCCO CHOCOLATE COM AVELA 18X450G;TRESMANN - SMJ;24.35
84709;PANETTONE BAUDUCCO FERMENTACAO NATURAL 18X400G;TRESMANN - VIX;16.57
84709;PANETTONE BAUDUCCO FERMENTACAO NATURAL 18X400G;TRESMANN - SMJ;16.57
84709;PANETTONE BAUDUCCO FERMENTACAO NATURAL 18X400G;TRESMANN - STT;16.57
84710;PIZZA TRESMANN M CALABRESA UND;TRESMANN - STT;11.0
84710;PIZZA TRESMANN M CALABRESA UND;TRESMANN - SMJ;11.0
84711;LAVA ROUPAS BRILHANTE LIQUIDO HIGIENE TOTAL 4X3L;TRESMANN - SMJ;24.5
84711;LAVA ROUPAS BRILHANTE LIQUIDO HIGIENE TOTAL 4X3L;TRESMANN - STT;25.9
84711;LAVA ROUPAS BRILHANTE LIQUIDO HIGIENE TOTAL 4X3L;TRESMANN - VIX;25.9
84712;CAFE NESCAFE DESCAFEINADO SACHE 24X40GR;TRESMANN - SMJ;8.7267
84712;CAFE NESCAFE DESCAFEINADO SACHE 24X40GR;TRESMANN - STT;8.7269
84713;CAFE NESCAFE MATINAL SACHE 24X40G;TRESMANN - STT;4.4562
84713;CAFE NESCAFE MATINAL SACHE 24X40G;TRESMANN - SMJ;4.4562
84714;CEREAL NESTLE MATINAL NESFIT CACAU 0% ACUCAR 220G;TRESMANN - STT;10.0555
84714;CEREAL NESTLE MATINAL NESFIT CACAU 0% ACUCAR 220G;TRESMANN - SMJ;0.0
84717;DOCE FINI MINHOCAS AZEDINHAS 12X15GR;TRESMANN - STT;0.7667
84717;DOCE FINI MINHOCAS AZEDINHAS 12X15GR;TRESMANN - SMJ;0.7667
84718;CONTATOR TELEMEC LCI - CONSUMO;TRESMANN - STT;0.0
84718;CONTATOR TELEMEC LCI - CONSUMO;TRESMANN - SMJ;0.0
84718;CONTATOR TELEMEC LCI - CONSUMO;TRESMANN - VIX;185.0
84719;BALANCA TOLEDO PRIX 5E/6 S:10246710;TRESMANN - STT;0.0
84719;BALANCA TOLEDO PRIX 5E/6 S:10246710;TRESMANN - VIX;3500.0
84719;BALANCA TOLEDO PRIX 5E/6 S:10246710;TRESMANN - SMJ;0.0
84720;BISCOITO PIRAQUE LEITE MALTADO 50X132GR;TRESMANN - SMJ;2.7805
84720;BISCOITO PIRAQUE LEITE MALTADO 50X132GR;TRESMANN - STT;2.7806
84720;BISCOITO PIRAQUE LEITE MALTADO 50X132GR;TRESMANN - VIX;2.7804
84721;CHOCOLATE LACTA BIS BRANCO 60X100,8G;TRESMANN - VIX;5.89
84721;CHOCOLATE LACTA BIS BRANCO 60X100,8G;TRESMANN - SMJ;4.97
84721;CHOCOLATE LACTA BIS BRANCO 60X100,8G;TRESMANN - STT;4.97
84722;CONHAQUE DOMECQ 12X1LT;TRESMANN - STT;0.0
84722;CONHAQUE DOMECQ 12X1LT;TRESMANN - SMJ;35.3504
84724;HAMBURGUER FRISA FILE CARNE BOVINA E AVES 1,344KG;TRESMANN - STT;21.0233
84724;HAMBURGUER FRISA FILE CARNE BOVINA E AVES 1,344KG;TRESMANN - SMJ;21.024
84725;LAVA ROUPAS COQUEL LIQ ROUPAS ESCURAS 6X1,5LT;TRESMANN - STT;22.87
84725;LAVA ROUPAS COQUEL LIQ ROUPAS ESCURAS 6X1,5LT;TRESMANN - SMJ;22.8704
84726;LICOR BAILYS IMPORTADO 12X750ML;TRESMANN - STT;123.85
84726;LICOR BAILYS IMPORTADO 12X750ML;TRESMANN - VIX;123.85
84726;LICOR BAILYS IMPORTADO 12X750ML;TRESMANN - SMJ;123.8475
84727;PIZZA TRESMANN M FRANGO UND;TRESMANN - SMJ;11.0
84727;PIZZA TRESMANN M FRANGO UND;TRESMANN - STT;11.0
84728;CERVEJA HEINEKEN 0 ALCOOL LATA 12X350ML;TRESMANN - STT;4.1525
84728;CERVEJA HEINEKEN 0 ALCOOL LATA 12X350ML;TRESMANN - VIX;4.3167
84728;CERVEJA HEINEKEN 0 ALCOOL LATA 12X350ML;TRESMANN - SMJ;4.2283
84729;REFRESCO EM PO FRISCO LIMAO 10X18X18GR;TRESMANN - SMJ;0.76
84729;REFRESCO EM PO FRISCO LIMAO 10X18X18GR;TRESMANN - STT;0.76
84730;REFRESCO EM PO FRISCO LARANJA 10X18X18GR;TRESMANN - STT;0.76
84730;REFRESCO EM PO FRISCO LARANJA 10X18X18GR;TRESMANN - SMJ;0.76
84731;REFRESCO EM PO FRISCO ABACAXI 10X18X18GR;TRESMANN - STT;0.76
84731;REFRESCO EM PO FRISCO ABACAXI 10X18X18GR;TRESMANN - SMJ;0.76
84732;REFRESCO EM PO FRISCO UVA 10X18X18GR;TRESMANN - SMJ;0.76
84732;REFRESCO EM PO FRISCO UVA 10X18X18GR;TRESMANN - STT;0.76
84732;REFRESCO EM PO FRISCO UVA 10X18X18GR;TRESMANN - VIX;0.76
84733;REFRESCO EM PO FRISCO MARACUJA 10X18X18GR;TRESMANN - STT;0.76
84733;REFRESCO EM PO FRISCO MARACUJA 10X18X18GR;TRESMANN - SMJ;0.76
84734;PIZZA TRESMANN BROTINHO CALABRESA UND;TRESMANN - SMJ;0.0
84734;PIZZA TRESMANN BROTINHO CALABRESA UND;TRESMANN - STT;0.0
84735;REFRESCO EM PO FRISCO MORANGO 10X18X18GR;TRESMANN - SMJ;0.76
84735;REFRESCO EM PO FRISCO MORANGO 10X18X18GR;TRESMANN - STT;0.76
84736;REFRESCO EM PO FRISCO LARANJA/ACEROLA 10X18X18GR;TRESMANN - SMJ;0.646
84736;REFRESCO EM PO FRISCO LARANJA/ACEROLA 10X18X18GR;TRESMANN - VIX;0.65
84736;REFRESCO EM PO FRISCO LARANJA/ACEROLA 10X18X18GR;TRESMANN - STT;0.646
84737;REFRESCO EM PO FRISCO GRAVIOLA 10X18X18GR;TRESMANN - STT;0.65
84737;REFRESCO EM PO FRISCO GRAVIOLA 10X18X18GR;TRESMANN - SMJ;0.646
84737;REFRESCO EM PO FRISCO GRAVIOLA 10X18X18GR;TRESMANN - VIX;0.65
84738;REFRESCO EM PO FRISCO TANGERINA 10X18X18GR;TRESMANN - SMJ;0.76
84738;REFRESCO EM PO FRISCO TANGERINA 10X18X18GR;TRESMANN - VIX;0.76
84738;REFRESCO EM PO FRISCO TANGERINA 10X18X18GR;TRESMANN - STT;0.76
84739;REFRESCO EM PO FRISCO GUARANA 10X18X18GR;TRESMANN - SMJ;0.76
84739;REFRESCO EM PO FRISCO GUARANA 10X18X18GR;TRESMANN - STT;0.76
84740;REFRESCO EM PO FRISCO GOIABA 10X18X18GR;TRESMANN - STT;0.76
84740;REFRESCO EM PO FRISCO GOIABA 10X18X18GR;TRESMANN - SMJ;0.76
84741;PIZZA TRESMANN BROTINHO FRANGO UND;TRESMANN - SMJ;0.0
84741;PIZZA TRESMANN BROTINHO FRANGO UND;TRESMANN - STT;0.0
84742;REFRESCO EM PO FRISCO CAJU 10X18X18GR;TRESMANN - VIX;0.65
84742;REFRESCO EM PO FRISCO CAJU 10X18X18GR;TRESMANN - STT;0.76
84742;REFRESCO EM PO FRISCO CAJU 10X18X18GR;TRESMANN - SMJ;0.76
84743;REFRESCO EM PO FRISCO MARACUJA/IOGURTE 10X18X18GR;TRESMANN - STT;0.76
84743;REFRESCO EM PO FRISCO MARACUJA/IOGURTE 10X18X18GR;TRESMANN - SMJ;0.76
84744;LACO PRONTO SERIE ESPECIAL FLOR GRANDE - CONSUMO;TRESMANN - VIX;0.0
84744;LACO PRONTO SERIE ESPECIAL FLOR GRANDE - CONSUMO;TRESMANN - SMJ;16.99
84744;LACO PRONTO SERIE ESPECIAL FLOR GRANDE - CONSUMO;TRESMANN - STT;0.0
84745;GABINETE 16 TC S/ TECLADO - CONSUMO;TRESMANN - VIX;544.0
84745;GABINETE 16 TC S/ TECLADO - CONSUMO;TRESMANN - STT;0.0
84745;GABINETE 16 TC S/ TECLADO - CONSUMO;TRESMANN - SMJ;0.0
84746;BALA TOFFANO TRADICIONALE 24X500GR;TRESMANN - SMJ;5.791
84746;BALA TOFFANO TRADICIONALE 24X500GR;TRESMANN - STT;5.79
84747;ESCOVA KUKA LIMPEZA MAMAD AZUL 10X1UN;TRESMANN - STT;25.1
84747;ESCOVA KUKA LIMPEZA MAMAD AZUL 10X1UN;TRESMANN - SMJ;25.1
84748;ESCOVA KUKA LIMPEZA MAMAD ROSA 10X1UN;TRESMANN - STT;25.1
84748;ESCOVA KUKA LIMPEZA MAMAD ROSA 10X1UN;TRESMANN - SMJ;25.1
84749;SNACK BELIVE DE MILHO QUINOA PRESUNTO 20X25GR;TRESMANN - VIX;2.79
84750;SNACK BELIVE DE MILHO QUINOA QUEIJO 20X25GR;TRESMANN - VIX;2.69
84751;SNACK BELIVE TORTILLA CHURRASCO 20X50GR;TRESMANN - VIX;5.99
84752;SNACK BELIVE TORTILLA QUEIJO NACHO 20X50GR;TRESMANN - VIX;5.99
84753;SNACK BELIVE TORTILLA SAL ROSA ERVAS 20X50GR;TRESMANN - VIX;5.99
84754;CESTA BASICA 2023 (N) - COMPOSTO;TRESMANN - VIX;47.03
84754;CESTA BASICA 2023 (N) - COMPOSTO;TRESMANN - STT;48.9521
84754;CESTA BASICA 2023 (N) - COMPOSTO;TRESMANN - SMJ;50.1577
84756;BOLA EM TUBO COLORIDO 6CM C/6UN;TRESMANN - SMJ;14.5767
84756;BOLA EM TUBO COLORIDO 6CM C/6UN;TRESMANN - STT;14.5767
84757;BOLA EM TUBO ROSA 4CM C/8UN;TRESMANN - STT;6.95
84757;BOLA EM TUBO ROSA 4CM C/8UN;TRESMANN - SMJ;6.9496
84758;ROCAMBOLE DOCE DE LEITE KG;TRESMANN - STT;8.8
84758;ROCAMBOLE DOCE DE LEITE KG;TRESMANN - SMJ;8.8
84759;BOLA EM TUBO PEROLADO OURO 4CM C/6UN;TRESMANN - STT;8.08
84759;BOLA EM TUBO PEROLADO OURO 4CM C/6UN;TRESMANN - SMJ;8.0796
84760;BOLA VERDE E PRATA 8CM C/6UN;TRESMANN - SMJ;35.2558
84760;BOLA VERDE E PRATA 8CM C/6UN;TRESMANN - STT;35.255
84761;BOLA C/GLITTER LISTRADA VERMELHO 8CM C/6UN;TRESMANN - SMJ;29.7192
84761;BOLA C/GLITTER LISTRADA VERMELHO 8CM C/6UN;TRESMANN - STT;29.72
84762;BOLA LISTRADA C/POAS VERM/VERDE/BRANCO 8CM C/6UN;TRESMANN - STT;0.0
84762;BOLA LISTRADA C/POAS VERM/VERDE/BRANCO 8CM C/6UN;TRESMANN - SMJ;33.562
84763;GALHO FOLHAS E FRUTAS MEDIO VERDE/VERM 45CM 1UN;TRESMANN - SMJ;21.4017
84763;GALHO FOLHAS E FRUTAS MEDIO VERDE/VERM 45CM 1UN;TRESMANN - STT;21.4017
84764;FLOR MAGNOLIA C/GLITTER ROXO/ROSA/OURO 55CM 1UN;TRESMANN - SMJ;11.9629
84764;FLOR MAGNOLIA C/GLITTER ROXO/ROSA/OURO 55CM 1UN;TRESMANN - STT;11.9625
84765;PE SUINO CONG KG;TRESMANN - STT;4.99
84765;PE SUINO CONG KG;TRESMANN - SMJ;4.3352
84766;CASA DECORATIVO NEVADA COM LED MARROM BRANCO 2AA;TRESMANN - STT;134.47
84766;CASA DECORATIVO NEVADA COM LED MARROM BRANCO 2AA;TRESMANN - SMJ;134.47
84767;GALHO CURTO C/FOLHAS FRUTAS VRD/VRM/MRR 24CM;TRESMANN - STT;6.9144
84767;GALHO CURTO C/FOLHAS FRUTAS VRD/VRM/MRR 24CM;TRESMANN - SMJ;6.9142
84768;GALHO GRANDE C/FOLHAS C/GLITTER OUR 65CM;TRESMANN - STT;10.92
84768;GALHO GRANDE C/FOLHAS C/GLITTER OUR 65CM;TRESMANN - SMJ;10.92
84769;PICK C/FRUTAS VERMELHAS 30CM;TRESMANN - SMJ;7.0789
84769;PICK C/FRUTAS VERMELHAS 30CM;TRESMANN - STT;7.0789
84770;URSO COM ROUPA SORTIDO VERMELHO BRANCO 20CM UN;TRESMANN - SMJ;61.2375
84770;URSO COM ROUPA SORTIDO VERMELHO BRANCO 20CM UN;TRESMANN - STT;61.24
84771;FLOR POINSETIA COM GLITTER OURO 20CM UN;TRESMANN - STT;14.5417
84771;FLOR POINSETIA COM GLITTER OURO 20CM UN;TRESMANN - SMJ;14.5417
84772;RABO SUINO CONG KG;TRESMANN - STT;14.29
84772;RABO SUINO CONG KG;TRESMANN - SMJ;14.29
84773;GALHO CURTO C/FRUTAS BCO 26CM UN;TRESMANN - SMJ;6.0362
84773;GALHO CURTO C/FRUTAS BCO 26CM UN;TRESMANN - STT;6.0358
84774;GALHO CURTO FOLHAS VRD/VRM 28CM UN;TRESMANN - STT;7.5725
84774;GALHO CURTO FOLHAS VRD/VRM 28CM UN;TRESMANN - SMJ;7.5729
84775;PICK FOLHAS CHA 20CM UN;TRESMANN - STT;10.865
84775;PICK FOLHAS CHA 20CM UN;TRESMANN - SMJ;10.8652
84776;JANELA C/ARRANJO BCO/VD/VRM QUADRINHOS UN;TRESMANN - STT;0.0
84776;JANELA C/ARRANJO BCO/VD/VRM QUADRINHOS UN;TRESMANN - SMJ;110.74
84777;LACO DECORATIVO RUSTICO TELADO NAT 23X35CM UN;TRESMANN - STT;8.9
84777;LACO DECORATIVO RUSTICO TELADO NAT 23X35CM UN;TRESMANN - SMJ;8.9
84778;PRATO OURO/VRD 34CM UN;TRESMANN - SMJ;26.4117
84778;PRATO OURO/VRD 34CM UN;TRESMANN - STT;26.4133
84779;GALHO CURTO FOLHAS OUR 19CM UN;TRESMANN - STT;7.1338
84779;GALHO CURTO FOLHAS OUR 19CM UN;TRESMANN - SMJ;7.1339
84780;GALHO CURTO FOLHAS VRD 20CM UN;TRESMANN - STT;9.8225
84780;GALHO CURTO FOLHAS VRD 20CM UN;TRESMANN - SMJ;9.8225
84781;GALHO MEDIO C/FOLHAS FRUTAS VRD/VRM 45CM UN;TRESMANN - STT;11.9078
84781;GALHO MEDIO C/FOLHAS FRUTAS VRD/VRM 45CM UN;TRESMANN - SMJ;11.9078
84782;PORTA 3 VELAS FOLHA E FRUTAS VM (ARRANJO MESA) UN;TRESMANN - STT;0.0
84782;PORTA 3 VELAS FOLHA E FRUTAS VM (ARRANJO MESA) UN;TRESMANN - SMJ;184.38
84783;FLOR POINSETTIA VERM FLORES CABO CURTO UN;TRESMANN - SMJ;7.5729
84783;FLOR POINSETTIA VERM FLORES CABO CURTO UN;TRESMANN - STT;7.5725
84784;VELA PILAR EM PARAFINA 295GR 12CM COR BEGE UN;TRESMANN - STT;25.0
84784;VELA PILAR EM PARAFINA 295GR 12CM COR BEGE UN;TRESMANN - SMJ;25.0
84785;VELAS TEALIGHT EM PARAFINA BRANCA 1,5X4CM UN;TRESMANN - SMJ;9.4
84785;VELAS TEALIGHT EM PARAFINA BRANCA 1,5X4CM UN;TRESMANN - STT;9.4
84786;VELAS BANQUETE 215GR EM PARAFINA 25CM COR BEGE C/4;TRESMANN - SMJ;14.5
84786;VELAS BANQUETE 215GR EM PARAFINA 25CM COR BEGE C/4;TRESMANN - STT;14.5
84787;GALHO FOLHAS/PINHA E FRUTAS VERM/MRR/VERD MEDIO UN;TRESMANN - STT;14.1578
84787;GALHO FOLHAS/PINHA E FRUTAS VERM/MRR/VERD MEDIO UN;TRESMANN - SMJ;14.1578
84788;GALHO GRANDE C/FOLHAS FRUTAS VRD/VRM 77CM;TRESMANN - STT;17.45
84788;GALHO GRANDE C/FOLHAS FRUTAS VRD/VRM 77CM;TRESMANN - SMJ;17.45
84789;PINHAO KG;TRESMANN - STT;0.0
84790;GALHO CURTO C/FOLHAS FRUTAS VRM/VRD UN;TRESMANN - SMJ;9.5483
84790;GALHO CURTO C/FOLHAS FRUTAS VRM/VRD UN;TRESMANN - STT;9.5483
84791;GUIRLANDA 170H 50LEDS VERDE/CLA 50CM 3AA UN;TRESMANN - STT;157.07
84791;GUIRLANDA 170H 50LEDS VERDE/CLA 50CM 3AA UN;TRESMANN - SMJ;157.07
84792;ARVORE PORTOBELO 90CM 100H VDE UN;TRESMANN - STT;31.53
84792;ARVORE PORTOBELO 90CM 100H VDE UN;TRESMANN - SMJ;31.525
84793;FLOR POINSETIA NUD CABO MEDIO UN;TRESMANN - STT;10.535
84793;FLOR POINSETIA NUD CABO MEDIO UN;TRESMANN - SMJ;10.5358
84794;GALHO GRANDES FOLHAS NUD UN;TRESMANN - STT;14.1575
84794;GALHO GRANDES FOLHAS NUD UN;TRESMANN - SMJ;14.1579
84795;GALHO GRANDES FOLHAS VERMELHA UN;TRESMANN - SMJ;18.5475
84795;GALHO GRANDES FOLHAS VERMELHA UN;TRESMANN - STT;18.5483
84797;GALHO CURTO C/FRULTAS E FOLHAS VERDES 38CM UN;TRESMANN - STT;8.6706
84797;GALHO CURTO C/FRULTAS E FOLHAS VERDES 38CM UN;TRESMANN - SMJ;8.6703
84798;NOEL C/CX PRESENTE XADREZ VERM/BCO/VERDE 30CM UN;TRESMANN - SMJ;63.28
84798;NOEL C/CX PRESENTE XADREZ VERM/BCO/VERDE 30CM UN;TRESMANN - STT;63.28
84799;BOLA EM TUBO FOSCO OURO 8CM C/6UN;TRESMANN - SMJ;23.165
84799;BOLA EM TUBO FOSCO OURO 8CM C/6UN;TRESMANN - STT;23.165
84800;BOLA EM TUBO BRILHO/FOSCO/GLITTER OURO 4CM C/6UN;TRESMANN - SMJ;7.0058
84800;BOLA EM TUBO BRILHO/FOSCO/GLITTER OURO 4CM C/6UN;TRESMANN - STT;7.0058
84801;BOLA EM TUBO PEROLADO NUDE 4CM C/6UN;TRESMANN - STT;7.0058
84801;BOLA EM TUBO PEROLADO NUDE 4CM C/6UN;TRESMANN - SMJ;7.0058
84802;QUEIJO SELITA MUSSARELA PEDACO KG;TRESMANN - STT;38.9
